rungroup	entry	fold
rg04_theta15p195_foilpm3	277139	2
rg04_theta15p195_foilpm3	277153	2
rg04_theta15p195_foilpm3	277166	2
rg04_theta15p195_foilpm3	277189	0
rg04_theta15p195_foilpm3	277244	2
rg04_theta15p195_foilpm3	277246	1
rg04_theta15p195_foilpm3	277250	1
rg04_theta15p195_foilpm3	277275	2
rg04_theta15p195_foilpm3	277319	1
rg04_theta15p195_foilpm3	277340	1
rg04_theta15p195_foilpm3	277392	2
rg04_theta15p195_foilpm3	277403	1
rg04_theta15p195_foilpm3	277408	2
rg04_theta15p195_foilpm3	277412	1
rg04_theta15p195_foilpm3	277450	2
rg04_theta15p195_foilpm3	277663	0
rg04_theta15p195_foilpm3	277674	1
rg04_theta15p195_foilpm3	277690	1
rg04_theta15p195_foilpm3	277696	2
rg04_theta15p195_foilpm3	277723	0
rg04_theta15p195_foilpm3	277738	2
rg04_theta15p195_foilpm3	277769	2
rg04_theta15p195_foilpm3	277797	1
rg04_theta15p195_foilpm3	277809	0
rg04_theta15p195_foilpm3	277845	1
rg04_theta15p195_foilpm3	277866	2
rg04_theta15p195_foilpm3	277886	0
rg04_theta15p195_foilpm3	277923	1
rg04_theta15p195_foilpm3	277939	0
rg04_theta15p195_foilpm3	278003	0
rg04_theta15p195_foilpm3	278047	1
rg04_theta15p195_foilpm3	278074	0
rg04_theta15p195_foilpm3	278089	1
rg04_theta15p195_foilpm3	278102	1
rg04_theta15p195_foilpm3	278116	0
rg04_theta15p195_foilpm3	278158	0
rg04_theta15p195_foilpm3	278191	2
rg04_theta15p195_foilpm3	278194	2
rg04_theta15p195_foilpm3	278235	2
rg04_theta15p195_foilpm3	278250	0
rg04_theta15p195_foilpm3	278304	2
rg04_theta15p195_foilpm3	278315	1
rg04_theta15p195_foilpm3	278336	1
rg04_theta15p195_foilpm3	278337	2
rg04_theta15p195_foilpm3	278346	1
rg04_theta15p195_foilpm3	278374	1
rg04_theta15p195_foilpm3	278410	1
rg04_theta15p195_foilpm3	278422	2
rg04_theta15p195_foilpm3	278452	0
rg04_theta15p195_foilpm3	278488	2
rg04_theta15p195_foilpm3	278510	0
rg04_theta15p195_foilpm3	278512	0
rg04_theta15p195_foilpm3	278554	1
rg04_theta15p195_foilpm3	278558	0
rg04_theta15p195_foilpm3	278575	0
rg04_theta15p195_foilpm3	278576	2
rg04_theta15p195_foilpm3	278589	1
rg04_theta15p195_foilpm3	278617	2
rg04_theta15p195_foilpm3	278645	1
rg04_theta15p195_foilpm3	278650	2
rg04_theta15p195_foilpm3	278667	2
rg04_theta15p195_foilpm3	278702	1
rg04_theta15p195_foilpm3	278719	0
rg04_theta15p195_foilpm3	278726	2
rg04_theta15p195_foilpm3	278749	1
rg04_theta15p195_foilpm3	278806	0
rg04_theta15p195_foilpm3	278813	1
rg04_theta15p195_foilpm3	278869	2
rg04_theta15p195_foilpm3	278874	2
rg04_theta15p195_foilpm3	278909	1
rg04_theta15p195_foilpm3	278935	0
rg04_theta15p195_foilpm3	278949	0
rg04_theta15p195_foilpm3	278968	0
rg04_theta15p195_foilpm3	279048	0
rg04_theta15p195_foilpm3	279064	1
rg04_theta15p195_foilpm3	279086	1
rg04_theta15p195_foilpm3	279138	1
rg04_theta15p195_foilpm3	279158	0
rg04_theta15p195_foilpm3	279197	0
rg04_theta15p195_foilpm3	279204	0
rg04_theta15p195_foilpm3	279252	2
rg04_theta15p195_foilpm3	279280	1
rg04_theta15p195_foilpm3	279309	0
rg04_theta15p195_foilpm3	279321	0
rg04_theta15p195_foilpm3	279338	0
rg04_theta15p195_foilpm3	279370	0
rg04_theta15p195_foilpm3	279411	0
rg04_theta15p195_foilpm3	279451	0
rg04_theta15p195_foilpm3	279472	0
rg04_theta15p195_foilpm3	279525	1
rg04_theta15p195_foilpm3	279568	1
rg04_theta15p195_foilpm3	279592	2
rg04_theta15p195_foilpm3	279597	2
rg04_theta15p195_foilpm3	279631	2
rg04_theta15p195_foilpm3	279644	1
rg04_theta15p195_foilpm3	279734	1
rg04_theta15p195_foilpm3	279808	2
rg04_theta15p195_foilpm3	279834	1
rg04_theta15p195_foilpm3	279856	1
rg04_theta15p195_foilpm3	279861	0
rg04_theta15p195_foilpm3	279925	1
rg04_theta15p195_foilpm3	279957	2
rg04_theta15p195_foilpm3	280000	1
rg04_theta15p195_foilpm3	280040	1
rg04_theta15p195_foilpm3	280047	2
rg04_theta15p195_foilpm3	280059	1
rg04_theta15p195_foilpm3	280087	2
rg04_theta15p195_foilpm3	280090	2
rg04_theta15p195_foilpm3	280098	1
rg04_theta15p195_foilpm3	280111	1
rg04_theta15p195_foilpm3	280128	2
rg04_theta15p195_foilpm3	280132	2
rg04_theta15p195_foilpm3	280199	2
rg04_theta15p195_foilpm3	280245	0
rg04_theta15p195_foilpm3	280251	2
rg04_theta15p195_foilpm3	280272	1
rg04_theta15p195_foilpm3	280340	1
rg04_theta15p195_foilpm3	280362	1
rg04_theta15p195_foilpm3	280432	2
rg04_theta15p195_foilpm3	280452	0
rg04_theta15p195_foilpm3	280466	2
rg04_theta15p195_foilpm3	280487	1
rg04_theta15p195_foilpm3	280533	2
rg04_theta15p195_foilpm3	280543	0
rg04_theta15p195_foilpm3	280544	2
rg04_theta15p195_foilpm3	280547	1
rg04_theta15p195_foilpm3	280550	0
rg04_theta15p195_foilpm3	280571	2
rg04_theta15p195_foilpm3	280584	1
rg04_theta15p195_foilpm3	280660	0
rg04_theta15p195_foilpm3	280702	1
rg04_theta15p195_foilpm3	280746	1
rg04_theta15p195_foilpm3	280753	1
rg04_theta15p195_foilpm3	280854	2
rg04_theta15p195_foilpm3	280857	2
rg04_theta15p195_foilpm3	280901	1
rg04_theta15p195_foilpm3	280932	1
rg04_theta15p195_foilpm3	280969	1
rg04_theta15p195_foilpm3	280997	2
rg04_theta15p195_foilpm3	281021	0
rg04_theta15p195_foilpm3	281030	0
rg04_theta15p195_foilpm3	281086	2
rg04_theta15p195_foilpm3	281142	2
rg04_theta15p195_foilpm3	281159	0
rg04_theta15p195_foilpm3	281195	0
rg04_theta15p195_foilpm3	281200	2
rg04_theta15p195_foilpm3	281270	2
rg04_theta15p195_foilpm3	281311	2
rg04_theta15p195_foilpm3	281328	1
rg04_theta15p195_foilpm3	281372	0
rg04_theta15p195_foilpm3	281400	1
rg04_theta15p195_foilpm3	281419	0
rg04_theta15p195_foilpm3	281441	2
rg04_theta15p195_foilpm3	281473	1
rg04_theta15p195_foilpm3	281485	2
rg04_theta15p195_foilpm3	281526	1
rg04_theta15p195_foilpm3	281572	2
rg04_theta15p195_foilpm3	281573	0
rg04_theta15p195_foilpm3	281625	2
rg04_theta15p195_foilpm3	281698	2
rg04_theta15p195_foilpm3	281818	0
rg04_theta15p195_foilpm3	281852	0
rg04_theta15p195_foilpm3	281861	2
rg04_theta15p195_foilpm3	281885	0
rg04_theta15p195_foilpm3	281900	0
rg04_theta15p195_foilpm3	281990	0
rg04_theta15p195_foilpm3	283893	0
rg04_theta15p195_foilpm3	283979	0
rg04_theta15p195_foilpm3	284044	0
rg04_theta15p195_foilpm3	284118	2
rg04_theta15p195_foilpm3	284135	2
rg04_theta15p195_foilpm3	284249	0
rg04_theta15p195_foilpm3	284423	2
rg04_theta15p195_foilpm3	284495	1
rg04_theta15p195_foilpm3	284534	1
rg04_theta15p195_foilpm3	284538	0
rg04_theta15p195_foilpm3	284587	2
rg04_theta15p195_foilpm3	284614	2
rg04_theta15p195_foilpm3	284649	1
rg04_theta15p195_foilpm3	284652	0
rg04_theta15p195_foilpm3	284692	1
rg04_theta15p195_foilpm3	284697	0
rg04_theta15p195_foilpm3	284719	2
rg04_theta15p195_foilpm3	284786	0
rg04_theta15p195_foilpm3	284858	2
rg04_theta15p195_foilpm3	284862	2
rg04_theta15p195_foilpm3	284871	1
rg04_theta15p195_foilpm3	284884	0
rg04_theta15p195_foilpm3	284897	0
rg04_theta15p195_foilpm3	284905	1
rg04_theta15p195_foilpm3	284933	0
rg04_theta15p195_foilpm3	284958	1
rg04_theta15p195_foilpm3	284989	2
rg04_theta15p195_foilpm3	285012	1
rg04_theta15p195_foilpm3	285014	1
rg04_theta15p195_foilpm3	285083	0
rg04_theta15p195_foilpm3	285106	1
rg04_theta15p195_foilpm3	285162	1
rg04_theta15p195_foilpm3	285182	1
rg04_theta15p195_foilpm3	285220	1
rg04_theta15p195_foilpm3	285236	0
rg04_theta15p195_foilpm3	285255	2
rg04_theta15p195_foilpm3	285333	0
rg04_theta15p195_foilpm3	285342	0
rg04_theta15p195_foilpm3	285369	1
rg04_theta15p195_foilpm3	285400	2
rg04_theta15p195_foilpm3	285426	0
rg04_theta15p195_foilpm3	285462	1
rg04_theta15p195_foilpm3	285481	2
rg04_theta15p195_foilpm3	285529	0
rg04_theta15p195_foilpm3	285655	0
rg04_theta15p195_foilpm3	285706	1
rg04_theta15p195_foilpm3	285709	2
rg04_theta15p195_foilpm3	285780	2
rg04_theta15p195_foilpm3	285792	1
rg04_theta15p195_foilpm3	285829	0
rg04_theta15p195_foilpm3	285839	1
rg04_theta15p195_foilpm3	285984	2
rg04_theta15p195_foilpm3	286070	0
rg04_theta15p195_foilpm3	286077	1
rg04_theta15p195_foilpm3	286167	0
rg04_theta15p195_foilpm3	286179	1
rg04_theta15p195_foilpm3	286232	2
rg04_theta15p195_foilpm3	286273	2
rg04_theta15p195_foilpm3	286289	0
rg04_theta15p195_foilpm3	286319	1
rg04_theta15p195_foilpm3	286323	0
rg04_theta15p195_foilpm3	286349	2
rg04_theta15p195_foilpm3	286393	1
rg04_theta15p195_foilpm3	286436	2
rg04_theta15p195_foilpm3	286455	0
rg04_theta15p195_foilpm3	286507	1
rg04_theta15p195_foilpm3	286536	1
rg04_theta15p195_foilpm3	286538	1
rg04_theta15p195_foilpm3	286613	2
rg04_theta15p195_foilpm3	286643	0
rg04_theta15p195_foilpm3	286656	1
rg04_theta15p195_foilpm3	286696	1
rg04_theta15p195_foilpm3	286728	2
rg04_theta15p195_foilpm3	286758	0
rg04_theta15p195_foilpm3	286767	0
rg04_theta15p195_foilpm3	286839	2
rg04_theta15p195_foilpm3	286846	2
rg04_theta15p195_foilpm3	286852	2
rg04_theta15p195_foilpm3	286858	0
rg04_theta15p195_foilpm3	286931	2
rg04_theta15p195_foilpm3	286988	0
rg04_theta15p195_foilpm3	286991	0
rg04_theta15p195_foilpm3	287022	0
rg04_theta15p195_foilpm3	287035	1
rg04_theta15p195_foilpm3	287061	1
rg04_theta15p195_foilpm3	287067	2
rg04_theta15p195_foilpm3	287091	0
rg04_theta15p195_foilpm3	287133	1
rg04_theta15p195_foilpm3	287141	1
rg04_theta15p195_foilpm3	287144	1
rg04_theta15p195_foilpm3	287184	2
rg04_theta15p195_foilpm3	287200	0
rg04_theta15p195_foilpm3	287217	1
rg04_theta15p195_foilpm3	287232	1
rg04_theta15p195_foilpm3	287237	0
rg04_theta15p195_foilpm3	287249	1
rg04_theta15p195_foilpm3	287271	1
rg04_theta15p195_foilpm3	287285	0
rg04_theta15p195_foilpm3	287304	1
rg04_theta15p195_foilpm3	287350	0
rg04_theta15p195_foilpm3	287360	0
rg04_theta15p195_foilpm3	287382	2
rg04_theta15p195_foilpm3	287389	0
rg04_theta15p195_foilpm3	287505	0
rg04_theta15p195_foilpm3	287508	0
rg04_theta15p195_foilpm3	287546	1
rg04_theta15p195_foilpm3	287608	1
rg04_theta15p195_foilpm3	287632	1
rg04_theta15p195_foilpm3	287642	2
rg04_theta15p195_foilpm3	287644	2
rg04_theta15p195_foilpm3	287684	1
rg04_theta15p195_foilpm3	287704	2
rg04_theta15p195_foilpm3	287733	1
rg04_theta15p195_foilpm3	287746	0
rg04_theta15p195_foilpm3	287813	0
rg04_theta15p195_foilpm3	287881	1
rg04_theta15p195_foilpm3	287919	0
rg04_theta15p195_foilpm3	287983	1
rg04_theta15p195_foilpm3	288019	0
rg04_theta15p195_foilpm3	288115	0
rg04_theta15p195_foilpm3	288144	2
rg04_theta15p195_foilpm3	288187	0
rg04_theta15p195_foilpm3	288198	1
rg04_theta15p195_foilpm3	288209	0
rg04_theta15p195_foilpm3	288268	2
rg04_theta15p195_foilpm3	288289	0
rg04_theta15p195_foilpm3	288312	2
rg04_theta15p195_foilpm3	288365	1
rg04_theta15p195_foilpm3	288366	1
rg04_theta15p195_foilpm3	288421	2
rg04_theta15p195_foilpm3	288446	0
rg04_theta15p195_foilpm3	288448	0
rg04_theta15p195_foilpm3	288474	2
rg04_theta15p195_foilpm3	288484	2
rg04_theta15p195_foilpm3	288486	0
rg04_theta15p195_foilpm3	288491	0
rg04_theta15p195_foilpm3	288497	0
rg04_theta15p195_foilpm3	288498	0
rg04_theta15p195_foilpm3	288506	2
rg04_theta15p195_foilpm3	288515	1
rg04_theta15p195_foilpm3	288581	0
rg04_theta15p195_foilpm3	288585	1
rg04_theta15p195_foilpm3	288607	2
rg04_theta15p195_foilpm3	288641	0
rg04_theta15p195_foilpm3	288661	2
rg04_theta15p195_foilpm3	288670	0
rg04_theta15p195_foilpm3	288673	2
rg04_theta15p195_foilpm3	288678	1
rg04_theta15p195_foilpm3	288713	2
rg04_theta15p195_foilpm3	288751	0
rg04_theta15p195_foilpm3	288807	2
rg04_theta15p195_foilpm3	288824	1
rg04_theta15p195_foilpm3	288952	2
rg04_theta15p195_foilpm3	289005	0
rg04_theta15p195_foilpm3	289047	0
rg04_theta15p195_foilpm3	289064	2
rg04_theta15p195_foilpm3	289076	1
rg04_theta15p195_foilpm3	289153	2
rg04_theta15p195_foilpm3	289155	1
rg04_theta15p195_foilpm3	289158	1
rg04_theta15p195_foilpm3	289213	2
rg04_theta15p195_foilpm3	289265	2
rg04_theta15p195_foilpm3	289281	2
rg04_theta15p195_foilpm3	289303	1
rg04_theta15p195_foilpm3	289329	1
rg04_theta15p195_foilpm3	289360	2
rg04_theta15p195_foilpm3	289381	0
rg04_theta15p195_foilpm3	289385	2
rg04_theta15p195_foilpm3	289448	2
rg04_theta15p195_foilpm3	289465	1
rg04_theta15p195_foilpm3	289536	1
rg04_theta15p195_foilpm3	289560	2
rg04_theta15p195_foilpm3	289655	1
rg04_theta15p195_foilpm3	289686	1
rg04_theta15p195_foilpm3	289713	2
rg04_theta15p195_foilpm3	291133	1
rg04_theta15p195_foilpm3	291169	1
rg04_theta15p195_foilpm3	291383	2
rg04_theta15p195_foilpm3	291425	0
rg04_theta15p195_foilpm3	291455	1
rg04_theta15p195_foilpm3	291505	2
rg04_theta15p195_foilpm3	291628	2
rg04_theta15p195_foilpm3	291633	1
rg04_theta15p195_foilpm3	291698	0
rg04_theta15p195_foilpm3	291727	2
rg04_theta15p195_foilpm3	291741	0
rg04_theta15p195_foilpm3	291744	2
rg04_theta15p195_foilpm3	291748	1
rg04_theta15p195_foilpm3	291856	0
rg04_theta15p195_foilpm3	291883	2
rg04_theta15p195_foilpm3	291896	2
rg04_theta15p195_foilpm3	291914	0
rg04_theta15p195_foilpm3	291961	0
rg04_theta15p195_foilpm3	292004	0
rg04_theta15p195_foilpm3	292015	1
rg04_theta15p195_foilpm3	292029	0
rg04_theta15p195_foilpm3	292030	1
rg04_theta15p195_foilpm3	292159	2
rg04_theta15p195_foilpm3	292180	2
rg04_theta15p195_foilpm3	292205	2
rg04_theta15p195_foilpm3	292227	2
rg04_theta15p195_foilpm3	292272	0
rg04_theta15p195_foilpm3	292296	2
rg04_theta15p195_foilpm3	292338	1
rg04_theta15p195_foilpm3	292398	1
rg04_theta15p195_foilpm3	292406	1
rg04_theta15p195_foilpm3	292411	1
rg04_theta15p195_foilpm3	292417	1
rg04_theta15p195_foilpm3	292450	1
rg04_theta15p195_foilpm3	292470	2
rg04_theta15p195_foilpm3	292645	2
rg04_theta15p195_foilpm3	292661	1
rg04_theta15p195_foilpm3	292668	1
rg04_theta15p195_foilpm3	292729	1
rg04_theta15p195_foilpm3	292732	1
rg04_theta15p195_foilpm3	292734	1
rg04_theta15p195_foilpm3	292736	2
rg04_theta15p195_foilpm3	292770	1
rg04_theta15p195_foilpm3	292784	0
rg04_theta15p195_foilpm3	292822	1
rg04_theta15p195_foilpm3	292831	1
rg04_theta15p195_foilpm3	292847	0
rg04_theta15p195_foilpm3	292871	0
rg04_theta15p195_foilpm3	292888	1
rg04_theta15p195_foilpm3	292894	1
rg04_theta15p195_foilpm3	292903	0
rg04_theta15p195_foilpm3	292953	0
rg04_theta15p195_foilpm3	292960	2
rg04_theta15p195_foilpm3	292963	1
rg04_theta15p195_foilpm3	292968	0
rg04_theta15p195_foilpm3	293065	2
rg04_theta15p195_foilpm3	293072	0
rg04_theta15p195_foilpm3	293079	2
rg04_theta15p195_foilpm3	293121	1
rg04_theta15p195_foilpm3	293161	1
rg04_theta15p195_foilpm3	293179	1
rg04_theta15p195_foilpm3	293206	2
rg04_theta15p195_foilpm3	293235	1
rg04_theta15p195_foilpm3	293389	1
rg04_theta15p195_foilpm3	293421	2
rg04_theta15p195_foilpm3	293435	1
rg04_theta15p195_foilpm3	293442	1
rg04_theta15p195_foilpm3	293476	0
rg04_theta15p195_foilpm3	293489	1
rg04_theta15p195_foilpm3	293498	2
rg04_theta15p195_foilpm3	293505	0
rg04_theta15p195_foilpm3	293527	0
rg04_theta15p195_foilpm3	293549	1
rg04_theta15p195_foilpm3	293566	0
rg04_theta15p195_foilpm3	293635	0
rg04_theta15p195_foilpm3	293636	2
rg04_theta15p195_foilpm3	293719	1
rg04_theta15p195_foilpm3	293784	1
rg04_theta15p195_foilpm3	293795	0
rg04_theta15p195_foilpm3	293802	0
rg04_theta15p195_foilpm3	293804	0
rg04_theta15p195_foilpm3	293841	0
rg04_theta15p195_foilpm3	293871	0
rg04_theta15p195_foilpm3	293907	2
rg04_theta15p195_foilpm3	293917	2
rg04_theta15p195_foilpm3	293929	0
rg04_theta15p195_foilpm3	293931	2
rg04_theta15p195_foilpm3	293933	2
rg04_theta15p195_foilpm3	293946	2
rg04_theta15p195_foilpm3	293957	2
rg04_theta15p195_foilpm3	293959	2
rg04_theta15p195_foilpm3	293964	1
rg04_theta15p195_foilpm3	294012	0
rg04_theta15p195_foilpm3	294022	1
rg04_theta15p195_foilpm3	294043	2
rg04_theta15p195_foilpm3	294062	0
rg04_theta15p195_foilpm3	294078	0
rg04_theta15p195_foilpm3	294156	2
rg04_theta15p195_foilpm3	294177	1
rg04_theta15p195_foilpm3	294193	0
rg04_theta15p195_foilpm3	294207	0
rg04_theta15p195_foilpm3	294219	2
rg04_theta15p195_foilpm3	294248	1
rg04_theta15p195_foilpm3	294269	2
rg04_theta15p195_foilpm3	294298	1
rg04_theta15p195_foilpm3	294322	0
rg04_theta15p195_foilpm3	294324	0
rg04_theta15p195_foilpm3	294345	2
rg04_theta15p195_foilpm3	294389	0
rg04_theta15p195_foilpm3	294459	2
rg04_theta15p195_foilpm3	294481	1
rg04_theta15p195_foilpm3	294484	0
rg04_theta15p195_foilpm3	294499	0
rg04_theta15p195_foilpm3	294503	1
rg04_theta15p195_foilpm3	294578	2
rg04_theta15p195_foilpm3	294590	2
rg04_theta15p195_foilpm3	294655	2
rg04_theta15p195_foilpm3	294803	2
rg04_theta15p195_foilpm3	294879	1
rg04_theta15p195_foilpm3	294903	2
rg04_theta15p195_foilpm3	294912	2
rg04_theta15p195_foilpm3	294959	2
rg04_theta15p195_foilpm3	295004	1
rg04_theta15p195_foilpm3	295013	0
rg04_theta15p195_foilpm3	295015	1
rg04_theta15p195_foilpm3	295023	1
rg04_theta15p195_foilpm3	295036	2
rg04_theta15p195_foilpm3	295102	1
rg04_theta15p195_foilpm3	295137	2
rg04_theta15p195_foilpm3	295214	2
rg04_theta15p195_foilpm3	295323	2
rg04_theta15p195_foilpm3	295336	0
rg04_theta15p195_foilpm3	295352	1
rg04_theta15p195_foilpm3	295376	0
rg04_theta15p195_foilpm3	295416	0
rg04_theta15p195_foilpm3	295434	2
rg04_theta15p195_foilpm3	295444	2
rg04_theta15p195_foilpm3	295485	1
rg04_theta15p195_foilpm3	295488	0
rg04_theta15p195_foilpm3	295507	2
rg04_theta15p195_foilpm3	295547	0
rg04_theta15p195_foilpm3	295558	2
rg04_theta15p195_foilpm3	295589	0
rg04_theta15p195_foilpm3	295618	0
rg04_theta15p195_foilpm3	295620	2
rg04_theta15p195_foilpm3	295659	2
rg04_theta15p195_foilpm3	295691	0
rg04_theta15p195_foilpm3	295703	1
rg04_theta15p195_foilpm3	295722	0
rg04_theta15p195_foilpm3	295774	0
rg04_theta15p195_foilpm3	295793	2
rg04_theta15p195_foilpm3	295860	0
rg04_theta15p195_foilpm3	295889	0
rg04_theta15p195_foilpm3	295908	1
rg04_theta15p195_foilpm3	295958	0
rg04_theta15p195_foilpm3	296007	1
rg04_theta15p195_foilpm3	296030	1
rg04_theta15p195_foilpm3	296052	0
rg04_theta15p195_foilpm3	296077	2
rg04_theta15p195_foilpm3	296098	0
rg04_theta15p195_foilpm3	296118	0
rg04_theta15p195_foilpm3	296128	0
rg04_theta15p195_foilpm3	296196	0
rg04_theta15p195_foilpm3	296205	0
rg04_theta15p195_foilpm3	296222	1
rg04_theta15p195_foilpm3	296256	0
rg04_theta15p195_foilpm3	296264	0
rg04_theta15p195_foilpm3	296328	1
rg04_theta15p195_foilpm3	296363	0
rg04_theta15p195_foilpm3	296391	1
rg04_theta15p195_foilpm3	296487	2
rg04_theta15p195_foilpm3	296509	1
rg04_theta15p195_foilpm3	296600	0
rg04_theta15p195_foilpm3	296620	0
rg04_theta15p195_foilpm3	296656	2
rg04_theta15p195_foilpm3	296670	2
rg04_theta15p195_foilpm3	296694	0
rg04_theta15p195_foilpm3	296711	1
rg04_theta15p195_foilpm3	296735	1
rg04_theta15p195_foilpm3	296749	0
rg04_theta15p195_foilpm3	296806	1
rg04_theta15p195_foilpm3	296836	0
rg04_theta15p195_foilpm3	296852	1
rg04_theta15p195_foilpm3	296886	0
rg04_theta15p195_foilpm3	296933	0
rg04_theta15p195_foilpm3	296955	1
rg04_theta15p195_foilpm3	297019	0
rg04_theta15p195_foilpm3	297039	0
rg04_theta15p195_foilpm3	297043	1
rg04_theta15p195_foilpm3	297044	1
rg04_theta15p195_foilpm3	297060	1
rg04_theta15p195_foilpm3	297102	1
rg04_theta15p195_foilpm3	297153	2
rg04_theta15p195_foilpm3	297177	1
rg04_theta15p195_foilpm3	297222	1
rg04_theta15p195_foilpm3	297230	2
rg04_theta15p195_foilpm3	297278	2
rg04_theta15p195_foilpm3	297305	1
rg04_theta15p195_foilpm3	297321	2
rg04_theta15p195_foilpm3	297392	0
rg04_theta15p195_foilpm3	297411	1
rg04_theta15p195_foilpm3	297455	1
rg04_theta15p195_foilpm3	297486	1
rg04_theta15p195_foilpm3	297585	1
rg04_theta15p195_foilpm3	297592	0
rg04_theta15p195_foilpm3	297600	2
rg04_theta15p195_foilpm3	297606	1
rg04_theta15p195_foilpm3	297622	1
rg04_theta15p195_foilpm3	297645	0
rg04_theta15p195_foilpm3	297646	2
rg04_theta15p195_foilpm3	297660	1
rg04_theta15p195_foilpm3	297715	1
rg04_theta15p195_foilpm3	297768	0
rg04_theta15p195_foilpm3	297769	2
rg04_theta15p195_foilpm3	297831	1
rg04_theta15p195_foilpm3	297860	1
rg04_theta15p195_foilpm3	297864	0
rg04_theta15p195_foilpm3	297935	1
rg04_theta15p195_foilpm3	297940	0
rg04_theta15p195_foilpm3	297952	2
rg04_theta15p195_foilpm3	297971	2
rg04_theta15p195_foilpm3	298040	0
rg04_theta15p195_foilpm3	298095	2
rg04_theta15p195_foilpm3	298100	0
rg04_theta15p195_foilpm3	298108	2
rg04_theta15p195_foilpm3	298115	2
rg04_theta15p195_foilpm3	298169	0
rg04_theta15p195_foilpm3	298183	2
rg04_theta15p195_foilpm3	298273	0
rg04_theta15p195_foilpm3	298295	1
rg04_theta15p195_foilpm3	298321	0
rg04_theta15p195_foilpm3	298380	1
rg04_theta15p195_foilpm3	298410	2
rg04_theta15p195_foilpm3	298445	0
rg04_theta15p195_foilpm3	298447	0
rg04_theta15p195_foilpm3	298518	1
rg04_theta15p195_foilpm3	298531	1
rg04_theta15p195_foilpm3	298546	2
rg04_theta15p195_foilpm3	298587	2
rg04_theta15p195_foilpm3	298754	1
rg04_theta15p195_foilpm3	298765	2
rg04_theta15p195_foilpm3	298767	1
rg04_theta15p195_foilpm3	298776	0
rg04_theta15p195_foilpm3	298793	0
rg04_theta15p195_foilpm3	298818	2
rg04_theta15p195_foilpm3	298847	2
rg04_theta15p195_foilpm3	298878	2
rg04_theta15p195_foilpm3	298884	1
rg04_theta15p195_foilpm3	298887	1
rg04_theta15p195_foilpm3	298899	0
rg04_theta15p195_foilpm3	298940	1
rg04_theta15p195_foilpm3	299000	2
rg04_theta15p195_foilpm3	299002	2
rg04_theta15p195_foilpm3	299020	0
rg04_theta15p195_foilpm3	299029	0
rg04_theta15p195_foilpm3	299082	0
rg04_theta15p195_foilpm3	299113	0
rg04_theta15p195_foilpm3	299118	0
rg04_theta15p195_foilpm3	299121	0
rg04_theta15p195_foilpm3	299132	0
rg04_theta15p195_foilpm3	299134	2
rg04_theta15p195_foilpm3	299182	0
rg04_theta15p195_foilpm3	299186	2
rg04_theta15p195_foilpm3	299211	0
rg04_theta15p195_foilpm3	299223	0
rg04_theta15p195_foilpm3	299320	1
rg04_theta15p195_foilpm3	299323	2
rg04_theta15p195_foilpm3	299364	0
rg04_theta15p195_foilpm3	299414	0
rg04_theta15p195_foilpm3	299426	1
rg04_theta15p195_foilpm3	299429	0
rg04_theta15p195_foilpm3	299460	0
rg04_theta15p195_foilpm3	299474	0
rg04_theta15p195_foilpm3	299492	1
rg04_theta15p195_foilpm3	299499	2
rg04_theta15p195_foilpm3	299541	2
rg04_theta15p195_foilpm3	299544	2
rg04_theta15p195_foilpm3	299547	2
rg04_theta15p195_foilpm3	299606	0
